"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HO07-617",118.582924209782,61.8532991063765,61871.8664532721,23.5519100487622,20.1569751819817,11.9774023748491,0.973831556943654,16.8821147217626,69.8645965712719,72.9520947646699,82.3125991270336
"HO07-9017",61.9504787167803,46.1921207807086,107842.990480732,18.1838723294696,14.7307198602471,23.7281097021993,0.416807649044379,10.0430284532127,65.8467868346128,42.3540235185656,66.5465589404572
"HO07-9027",85.7499181530056,43.0444111405493,77052.661651946,18.1817638776119,17.1296601775913,23.657031345806,0.560878420847511,12.9527634171805,63.7046861318315,55.261793531121,73.6915667247526
"HO08-709",117.915313993222,72.9971303457802,76759.448938165,21.6386875403478,19.9517836873585,13.3383819535935,0.915372802422332,16.7625020554351,69.2260248886114,72.328662904628,82.7090339534763
"HO08-711",107.52462288208,47.0923703990848,50916.1469442541,24.5765843874533,18.7503297435635,10.1185759594061,0.91071183348301,15.4466852545032,72.5280672709918,66.2761357867848,80.9547368987867
"HO08-717",117.500012670836,60.1817135007254,69230.4449374477,21.3821546731965,19.2699110707928,11.7216563814712,0.857350179666535,16.5274495693971,70.883283625594,71.0998385494861,84.3569441718124
"HO08-9003",81.3220924408192,55.8874523138016,95524.5183799675,16.3685678797663,15.7200430128097,19.2056969615718,0.576822729719691,12.1301658035171,68.2833392119557,51.2974850337808,76.0048391415998
"HO09-822",124.198881954257,59.9478294919788,57370.0101698541,23.0986822359906,19.7607175786429,12.6276434159927,1.01587414552533,17.2929105442001,69.7779581681773,74.5723293383021,85.9713253252573
"HO09-824",131.386855026693,121.384982495836,118850.687241637,21.6218994451879,20.5724527874677,13.4158950676678,0.944046159978665,18.1956691814176,68.2214649213945,78.7866025597124,86.938806082854
"HO09-825",122.534395677977,65.8141896577408,77058.2635554931,22.4505301628204,19.7498962208593,11.2810818051221,0.897404834380963,17.134678656247,70.7141637768636,73.8795158180137,85.2409306424506
"HO09-827",119.352791596483,49.5615272406857,65439.5647491613,21.8842366122349,19.721704677963,10.7828479464757,0.783841406214907,16.8310213881843,71.3591940038062,72.5891438174797,83.7771324203123
"HO09-831",125.021598725025,69.8565794110976,56955.9243149935,25.0127635783733,20.5067048514833,11.8787355892347,1.19637424132198,17.5856014475556,69.6848203456915,76.1185994445065,84.2554958280242
"HO09-840",114.257368254555,59.2420371168304,89200.9031798519,19.689285840383,19.385676562961,15.6690656570779,0.655335118439962,16.2579023706157,67.7772421454522,69.9657888406672,82.4990301996548
"HO09-841",119.935498750942,70.6548969302383,72303.1759301168,23.9748667290874,19.8814429544941,11.6690478276307,0.917782961006411,16.9310369501169,70.2400005060696,73.08672128149,83.6646769386712
